record_id,artifact_code,retrieval_anchor,dataset_id,field_name,data_type,sample_count,null_count,null_ratio,distinct_count,distinct_ratio,min_value,max_value,max_length,profiled_at,source_uri
PROF-0235,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-035,occurred_at,decimal,123400,0,0,123166,0.998104,0.00,100234,122,2026-08-29T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/235
PROF-0236,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-036,status,timestamp,123500,0,0,123265,0.998097,,,123,2026-08-29T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/236
PROF-0237,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-037,currency,varchar,123600,0,0,123364,0.998091,,,124,2026-08-29T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/237
PROF-0238,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-038,product_id,bigint,123700,0,0,123463,0.998084,,,125,2026-08-29T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/238
PROF-0239,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-039,quantity,decimal,123800,38,0.000307,123562,0.998078,0.00,100238,126,2026-08-29T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/239
PROF-0240,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-040,email_hash,timestamp,123900,0,0,123661,0.998071,,,127,2026-08-29T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/240
PROF-0241,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-001,order_id,varchar,124000,0,0,123760,0.998065,,,128,2026-08-30T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/241
PROF-0242,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-002,customer_id,bigint,124100,0,0,123859,0.998058,,,129,2026-08-30T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/242
PROF-0243,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-003,region_code,decimal,124200,0,0,123958,0.998052,0.00,100242,130,2026-08-30T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/243
PROF-0244,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-004,amount,timestamp,124300,0,0,124057,0.998045,,,131,2026-08-30T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/244
PROF-0245,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-005,occurred_at,varchar,124400,0,0,124156,0.998039,,,132,2026-08-30T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/245
PROF-0246,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-006,status,bigint,124500,45,0.000361,124255,0.998032,,,133,2026-08-30T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/246
PROF-0247,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-007,currency,decimal,124600,0,0,124354,0.998026,0.00,100246,134,2026-08-30T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/247
PROF-0248,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-008,product_id,timestamp,124700,0,0,124453,0.998019,,,135,2026-08-30T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/248
PROF-0249,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-009,quantity,varchar,124800,0,0,124552,0.998013,,,136,2026-08-30T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/249
PROF-0250,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-010,email_hash,bigint,124900,0,0,124651,0.998006,,,137,2026-08-30T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/250
PROF-0251,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-011,order_id,decimal,125000,0,0,124750,0.998,0.00,100250,138,2026-08-30T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/251
PROF-0252,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-012,customer_id,timestamp,125100,0,0,124849,0.997994,,,139,2026-08-30T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/252
PROF-0253,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-013,region_code,varchar,125200,52,0.000415,124948,0.997987,,,140,2026-08-31T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/253
PROF-0254,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-014,amount,bigint,125300,0,0,125047,0.997981,,,141,2026-08-31T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/254
PROF-0255,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-015,occurred_at,decimal,125400,0,0,125146,0.997974,0.00,100254,142,2026-08-31T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/255
PROF-0256,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-016,status,timestamp,125500,0,0,125245,0.997968,,,143,2026-08-31T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/256
PROF-0257,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-017,currency,varchar,125600,0,0,125344,0.997962,,,16,2026-08-31T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/257
PROF-0258,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-018,product_id,bigint,125700,0,0,125443,0.997955,,,17,2026-08-31T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/258
PROF-0259,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-019,quantity,decimal,125800,0,0,125542,0.997949,0.00,100258,18,2026-08-31T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/259
PROF-0260,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-020,email_hash,timestamp,125900,59,0.000469,125641,0.997943,,,19,2026-08-31T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/260
PROF-0261,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-021,order_id,varchar,126000,0,0,125740,0.997937,,,20,2026-08-31T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/261
PROF-0262,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-022,customer_id,bigint,126100,0,0,125839,0.99793,,,21,2026-08-31T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/262
PROF-0263,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-023,region_code,decimal,126200,0,0,125938,0.997924,0.00,100262,22,2026-08-31T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/263
PROF-0264,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-024,amount,timestamp,126300,0,0,126037,0.997918,,,23,2026-08-31T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/264
PROF-0265,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-025,occurred_at,varchar,126400,0,0,126136,0.997911,,,24,2026-09-01T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/265
PROF-0266,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-026,status,bigint,126500,0,0,126235,0.997905,,,25,2026-09-01T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/266
PROF-0267,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-027,currency,decimal,126600,66,0.000521,126334,0.997899,0.00,100266,26,2026-09-01T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/267
PROF-0268,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-028,product_id,timestamp,126700,0,0,126433,0.997893,,,27,2026-09-01T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/268
PROF-0269,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-029,quantity,varchar,126800,0,0,126532,0.997886,,,28,2026-09-01T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/269
PROF-0270,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-030,email_hash,bigint,126900,0,0,126631,0.99788,,,29,2026-09-01T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/270
PROF-0271,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-031,order_id,decimal,127000,0,0,126730,0.997874,0.00,100270,30,2026-09-01T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/271
PROF-0272,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-032,customer_id,timestamp,127100,0,0,126829,0.997868,,,31,2026-09-01T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/272
PROF-0273,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-033,region_code,varchar,127200,0,0,126928,0.997862,,,32,2026-09-01T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/273
PROF-0274,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-034,amount,bigint,127300,73,0.000573,127027,0.997855,,,33,2026-09-01T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/274
PROF-0275,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-035,occurred_at,decimal,127400,0,0,127126,0.997849,0.00,100274,34,2026-09-01T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/275
PROF-0276,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-036,status,timestamp,127500,0,0,127225,0.997843,,,35,2026-09-01T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/276
PROF-0277,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-037,currency,varchar,127600,0,0,127324,0.997837,,,36,2026-09-02T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/277
PROF-0278,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-038,product_id,bigint,127700,0,0,127423,0.997831,,,37,2026-09-02T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/278
PROF-0279,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-039,quantity,decimal,127800,0,0,127522,0.997825,0.00,100278,38,2026-09-02T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/279
PROF-0280,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-040,email_hash,timestamp,127900,0,0,127621,0.997819,,,39,2026-09-02T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/280
PROF-0281,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-001,order_id,varchar,128000,80,0.000625,127720,0.997812,,,40,2026-09-02T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/281
PROF-0282,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-002,customer_id,bigint,128100,0,0,127819,0.997806,,,41,2026-09-02T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/282
PROF-0283,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-003,region_code,decimal,128200,0,0,127918,0.9978,0.00,100282,42,2026-09-02T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/283
PROF-0284,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-004,amount,timestamp,128300,0,0,128017,0.997794,,,43,2026-09-02T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/284
PROF-0285,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-005,occurred_at,varchar,128400,0,0,128116,0.997788,,,44,2026-09-02T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/285
PROF-0286,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-006,status,bigint,128500,0,0,128215,0.997782,,,45,2026-09-02T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/286
PROF-0287,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-007,currency,decimal,128600,0,0,128314,0.997776,0.00,100286,46,2026-09-02T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/287
PROF-0288,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-008,product_id,timestamp,128700,87,0.000676,128413,0.99777,,,47,2026-09-02T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/288
PROF-0289,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-009,quantity,varchar,128800,0,0,128512,0.997764,,,48,2026-09-03T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/289
PROF-0290,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-010,email_hash,bigint,128900,0,0,128611,0.997758,,,49,2026-09-03T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/290
PROF-0291,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-011,order_id,decimal,129000,0,0,128710,0.997752,0.00,100290,50,2026-09-03T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/291
PROF-0292,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-012,customer_id,timestamp,129100,0,0,128809,0.997746,,,51,2026-09-03T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/292
PROF-0293,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-013,region_code,varchar,129200,0,0,128908,0.99774,,,52,2026-09-03T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/293
PROF-0294,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-014,amount,bigint,129300,0,0,129007,0.997734,,,53,2026-09-03T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/294
PROF-0295,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-015,occurred_at,decimal,129400,94,0.000726,129106,0.997728,0.00,100294,54,2026-09-03T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/295
PROF-0296,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-016,status,timestamp,129500,0,0,129205,0.997722,,,55,2026-09-03T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/296
PROF-0297,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-017,currency,varchar,129600,0,0,129304,0.997716,,,56,2026-09-03T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/297
PROF-0298,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-018,product_id,bigint,129700,0,0,129403,0.99771,,,57,2026-09-03T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/298
PROF-0299,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-019,quantity,decimal,129800,0,0,129502,0.997704,0.00,100298,58,2026-09-03T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/299
PROF-0300,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-020,email_hash,timestamp,129900,0,0,129601,0.997698,,,59,2026-09-03T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/300
PROF-0301,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-021,order_id,varchar,130000,0,0,129700,0.997692,,,60,2026-09-04T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/301
PROF-0302,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-022,customer_id,bigint,130100,101,0.000776,129799,0.997686,,,61,2026-09-04T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/302
PROF-0303,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-023,region_code,decimal,130200,0,0,129898,0.99768,0.00,100302,62,2026-09-04T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/303
PROF-0304,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-024,amount,timestamp,130300,0,0,129997,0.997675,,,63,2026-09-04T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/304
PROF-0305,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-025,occurred_at,varchar,130400,0,0,130096,0.997669,,,64,2026-09-04T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/305
PROF-0306,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-026,status,bigint,130500,0,0,130195,0.997663,,,65,2026-09-04T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/306
PROF-0307,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-027,currency,decimal,130600,0,0,130294,0.997657,0.00,100306,66,2026-09-04T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/307
PROF-0308,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-028,product_id,timestamp,130700,0,0,130393,0.997651,,,67,2026-09-04T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/308
PROF-0309,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-029,quantity,varchar,130800,108,0.000826,130492,0.997645,,,68,2026-09-04T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/309
PROF-0310,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-030,email_hash,bigint,130900,0,0,130591,0.997639,,,69,2026-09-04T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/310
PROF-0311,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-031,order_id,decimal,131000,0,0,130690,0.997634,0.00,100310,70,2026-09-04T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/311
PROF-0312,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-032,customer_id,timestamp,131100,0,0,130789,0.997628,,,71,2026-09-04T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/312
PROF-0313,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-033,region_code,varchar,131200,0,0,130888,0.997622,,,72,2026-09-05T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/313
PROF-0314,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-034,amount,bigint,131300,0,0,130987,0.997616,,,73,2026-09-05T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/314
PROF-0315,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-035,occurred_at,decimal,131400,0,0,131086,0.99761,0.00,100314,74,2026-09-05T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/315
PROF-0316,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-036,status,timestamp,131500,115,0.000875,131185,0.997605,,,75,2026-09-05T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/316
PROF-0317,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-037,currency,varchar,131600,0,0,131284,0.997599,,,76,2026-09-05T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/317
PROF-0318,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-038,product_id,bigint,131700,0,0,131383,0.997593,,,77,2026-09-05T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/318
PROF-0319,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-039,quantity,decimal,131800,0,0,131482,0.997587,0.00,100318,78,2026-09-05T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/319
PROF-0320,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-040,email_hash,timestamp,131900,0,0,131581,0.997582,,,79,2026-09-05T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/320
PROF-0321,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-001,order_id,varchar,132000,0,0,131680,0.997576,,,80,2026-09-05T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/321
PROF-0322,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-002,customer_id,bigint,132100,0,0,131779,0.99757,,,81,2026-09-05T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/322
PROF-0323,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-003,region_code,decimal,132200,122,0.000923,131878,0.997564,0.00,100322,82,2026-09-05T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/323
PROF-0324,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-004,amount,timestamp,132300,0,0,131977,0.997559,,,83,2026-09-05T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/324
PROF-0325,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-005,occurred_at,varchar,132400,0,0,132076,0.997553,,,84,2026-09-06T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/325
PROF-0326,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-006,status,bigint,132500,0,0,132175,0.997547,,,85,2026-09-06T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/326
PROF-0327,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-007,currency,decimal,132600,0,0,132274,0.997541,0.00,100326,86,2026-09-06T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/327
PROF-0328,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-008,product_id,timestamp,132700,0,0,132373,0.997536,,,87,2026-09-06T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/328
PROF-0329,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-009,quantity,varchar,132800,0,0,132472,0.99753,,,88,2026-09-06T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/329
PROF-0330,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-010,email_hash,bigint,132900,129,0.000971,132571,0.997524,,,89,2026-09-06T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/330
PROF-0331,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-011,order_id,decimal,133000,0,0,132670,0.997519,0.00,100330,90,2026-09-06T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/331
PROF-0332,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-012,customer_id,timestamp,133100,0,0,132769,0.997513,,,91,2026-09-06T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/332
PROF-0333,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-013,region_code,varchar,133200,0,0,132868,0.997508,,,92,2026-09-06T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/333
PROF-0334,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-014,amount,bigint,133300,0,0,132967,0.997502,,,93,2026-09-06T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/334
PROF-0335,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-015,occurred_at,decimal,133400,0,0,133066,0.997496,0.00,100334,94,2026-09-06T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/335
PROF-0336,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-016,status,timestamp,133500,0,0,133165,0.997491,,,95,2026-09-06T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/336
PROF-0337,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-017,currency,varchar,133600,136,0.001018,133264,0.997485,,,96,2026-09-07T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/337
PROF-0338,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-018,product_id,bigint,133700,0,0,133363,0.997479,,,97,2026-09-07T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/338
PROF-0339,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-019,quantity,decimal,133800,0,0,133462,0.997474,0.00,100338,98,2026-09-07T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/339
PROF-0340,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-020,email_hash,timestamp,133900,0,0,133561,0.997468,,,99,2026-09-07T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/340
PROF-0341,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-021,order_id,varchar,134000,0,0,133660,0.997463,,,100,2026-09-07T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/341
PROF-0342,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-022,customer_id,bigint,134100,0,0,133759,0.997457,,,101,2026-09-07T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/342
PROF-0343,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-023,region_code,decimal,134200,0,0,133858,0.997452,0.00,100342,102,2026-09-07T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/343
PROF-0344,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-024,amount,timestamp,134300,143,0.001065,133957,0.997446,,,103,2026-09-07T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/344
PROF-0345,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-025,occurred_at,varchar,134400,0,0,134056,0.99744,,,104,2026-09-07T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/345
PROF-0346,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-026,status,bigint,134500,0,0,134155,0.997435,,,105,2026-09-07T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/346
PROF-0347,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-027,currency,decimal,134600,0,0,134254,0.997429,0.00,100346,106,2026-09-07T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/347
PROF-0348,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-028,product_id,timestamp,134700,0,0,134353,0.997424,,,107,2026-09-07T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/348
PROF-0349,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-029,quantity,varchar,134800,0,0,134452,0.997418,,,108,2026-09-08T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/349
PROF-0350,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-030,email_hash,bigint,134900,0,0,134551,0.997413,,,109,2026-09-08T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/350
PROF-0351,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-031,order_id,decimal,135000,150,0.001111,134650,0.997407,0.00,100350,110,2026-09-08T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/351
