record_id,artifact_code,retrieval_anchor,alert_id,component,severity,metric,threshold,observed_value,triggered_at,acknowledged_at,resolved_at,owner_role,response_action,status,source_uri
ALR-0301,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0301,Gateway 与全部后端服务,P1,error_rate,80,81,2026-08-12T02:00:00.000Z,2026-08-12T02:00:00.000Z,2026-08-12T02:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/301
ALR-0302,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0302,主 topic、retry、DLT,P2,latency_p95,80,82,2026-08-12T02:10:00.000Z,2026-08-12T02:10:00.000Z,2026-08-12T02:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/302
ALR-0303,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0303,PostgreSQL,P3,consumer_lag,80,83,2026-08-12T02:20:00.000Z,2026-08-12T02:20:00.000Z,2026-08-12T02:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/303
ALR-0304,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0304,ai_memory schema,P1,disk_usage,80,84,2026-08-12T02:30:00.000Z,2026-08-12T02:30:00.000Z,2026-08-12T02:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/304
ALR-0305,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0305,Redis,P2,running_duration,80,85,2026-08-12T02:40:00.000Z,2026-08-12T02:40:00.000Z,2026-08-12T02:40:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/305
ALR-0306,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0306,MinIO,P3,error_rate,80,86,2026-08-12T02:50:00.000Z,2026-08-12T02:50:00.000Z,2026-08-12T02:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/306
ALR-0307,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0307,data-sync,P1,latency_p95,80,87,2026-08-12T03:00:00.000Z,2026-08-12T03:00:00.000Z,2026-08-12T03:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/307
ALR-0308,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0308,data-sync scheduler,P2,consumer_lag,80,88,2026-08-12T03:10:00.000Z,2026-08-12T03:10:00.000Z,2026-08-12T03:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/308
ALR-0309,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0309,Recovery case,P3,disk_usage,80,89,2026-08-12T03:20:00.000Z,2026-08-12T03:20:00.000Z,2026-08-12T03:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/309
ALR-0310,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0310,Java/Python Agent Runtime,P1,running_duration,80,90,2026-08-12T03:30:00.000Z,2026-08-12T03:30:00.000Z,2026-08-12T03:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/310
ALR-0311,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0311,RAG pipeline,P2,error_rate,80,91,2026-08-12T03:40:00.000Z,2026-08-12T03:40:00.000Z,2026-08-12T03:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/311
ALR-0312,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0312,Gateway/permission-admin,P3,latency_p95,80,92,2026-08-12T03:50:00.000Z,2026-08-12T03:50:00.000Z,2026-08-12T03:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/312
ALR-0313,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0313,审计存储,P1,consumer_lag,80,93,2026-08-12T04:00:00.000Z,2026-08-12T04:00:00.000Z,2026-08-12T04:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/313
ALR-0314,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0314,PostgreSQL/MinIO/配置,P2,disk_usage,80,94,2026-08-12T04:10:00.000Z,2026-08-12T04:10:00.000Z,2026-08-12T04:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/314
ALR-0315,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0315,Gateway/Provider/连接器,P3,running_duration,80,95,2026-08-12T04:20:00.000Z,2026-08-12T04:20:00.000Z,2026-08-12T04:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/315
ALR-0316,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0316,Compose/Kubernetes,P1,error_rate,80,96,2026-08-12T04:30:00.000Z,2026-08-12T04:30:00.000Z,2026-08-12T04:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/316
ALR-0317,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0317,日志管线,P2,latency_p95,80,97,2026-08-12T04:40:00.000Z,2026-08-12T04:40:00.000Z,2026-08-12T04:40:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/317
ALR-0318,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0318,告警通道,P3,consumer_lag,80,98,2026-08-12T04:50:00.000Z,2026-08-12T04:50:00.000Z,2026-08-12T04:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/318
ALR-0319,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0319,全部节点,P1,disk_usage,80,99,2026-08-12T05:00:00.000Z,2026-08-12T05:00:00.000Z,2026-08-12T05:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/319
ALR-0320,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0320,变更服务,P2,running_duration,80,100,2026-08-12T05:10:00.000Z,2026-08-12T05:10:00.000Z,2026-08-12T05:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/320
ALR-0321,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0321,Gateway 与全部后端服务,P3,error_rate,80,81,2026-08-12T05:20:00.000Z,2026-08-12T05:20:00.000Z,2026-08-12T05:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/321
ALR-0322,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0322,主 topic、retry、DLT,P1,latency_p95,80,82,2026-08-12T05:30:00.000Z,2026-08-12T05:30:00.000Z,2026-08-12T05:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/322
ALR-0323,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0323,PostgreSQL,P2,consumer_lag,80,83,2026-08-12T05:40:00.000Z,2026-08-12T05:40:00.000Z,2026-08-12T05:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/323
ALR-0324,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0324,ai_memory schema,P3,disk_usage,80,84,2026-08-12T05:50:00.000Z,2026-08-12T05:50:00.000Z,2026-08-12T05:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/324
ALR-0325,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0325,Redis,P1,running_duration,80,85,2026-08-12T06:00:00.000Z,2026-08-12T06:00:00.000Z,2026-08-12T06:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/325
ALR-0326,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0326,MinIO,P2,error_rate,80,86,2026-08-12T06:10:00.000Z,2026-08-12T06:10:00.000Z,2026-08-12T06:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/326
ALR-0327,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0327,data-sync,P3,latency_p95,80,87,2026-08-12T06:20:00.000Z,2026-08-12T06:20:00.000Z,2026-08-12T06:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/327
ALR-0328,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0328,data-sync scheduler,P1,consumer_lag,80,88,2026-08-12T06:30:00.000Z,2026-08-12T06:30:00.000Z,2026-08-12T06:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/328
ALR-0329,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0329,Recovery case,P2,disk_usage,80,89,2026-08-12T06:40:00.000Z,2026-08-12T06:40:00.000Z,2026-08-12T06:40:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/329
ALR-0330,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0330,Java/Python Agent Runtime,P3,running_duration,80,90,2026-08-12T06:50:00.000Z,2026-08-12T06:50:00.000Z,2026-08-12T06:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/330
ALR-0331,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0331,RAG pipeline,P1,error_rate,80,91,2026-08-12T07:00:00.000Z,2026-08-12T07:00:00.000Z,2026-08-12T07:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/331
ALR-0332,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0332,Gateway/permission-admin,P2,latency_p95,80,92,2026-08-12T07:10:00.000Z,2026-08-12T07:10:00.000Z,2026-08-12T07:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/332
ALR-0333,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0333,审计存储,P3,consumer_lag,80,93,2026-08-12T07:20:00.000Z,2026-08-12T07:20:00.000Z,2026-08-12T07:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/333
ALR-0334,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0334,PostgreSQL/MinIO/配置,P1,disk_usage,80,94,2026-08-12T07:30:00.000Z,2026-08-12T07:30:00.000Z,2026-08-12T07:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/334
ALR-0335,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0335,Gateway/Provider/连接器,P2,running_duration,80,95,2026-08-12T07:40:00.000Z,2026-08-12T07:40:00.000Z,2026-08-12T07:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/335
ALR-0336,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0336,Compose/Kubernetes,P3,error_rate,80,96,2026-08-12T07:50:00.000Z,2026-08-12T07:50:00.000Z,2026-08-12T07:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/336
ALR-0337,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0337,日志管线,P1,latency_p95,80,97,2026-08-12T08:00:00.000Z,2026-08-12T08:00:00.000Z,2026-08-12T08:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/337
ALR-0338,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0338,告警通道,P2,consumer_lag,80,98,2026-08-12T08:10:00.000Z,2026-08-12T08:10:00.000Z,2026-08-12T08:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/338
ALR-0339,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0339,全部节点,P3,disk_usage,80,99,2026-08-12T08:20:00.000Z,2026-08-12T08:20:00.000Z,2026-08-12T08:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/339
ALR-0340,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0340,变更服务,P1,running_duration,80,100,2026-08-12T08:30:00.000Z,2026-08-12T08:30:00.000Z,2026-08-12T08:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/340
ALR-0341,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0341,Gateway 与全部后端服务,P2,error_rate,80,81,2026-08-12T08:40:00.000Z,2026-08-12T08:40:00.000Z,2026-08-12T08:40:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/341
ALR-0342,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0342,主 topic、retry、DLT,P3,latency_p95,80,82,2026-08-12T08:50:00.000Z,2026-08-12T08:50:00.000Z,2026-08-12T08:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/342
ALR-0343,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0343,PostgreSQL,P1,consumer_lag,80,83,2026-08-12T09:00:00.000Z,2026-08-12T09:00:00.000Z,2026-08-12T09:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/343
ALR-0344,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0344,ai_memory schema,P2,disk_usage,80,84,2026-08-12T09:10:00.000Z,2026-08-12T09:10:00.000Z,2026-08-12T09:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/344
ALR-0345,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0345,Redis,P3,running_duration,80,85,2026-08-12T09:20:00.000Z,2026-08-12T09:20:00.000Z,2026-08-12T09:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/345
ALR-0346,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0346,MinIO,P1,error_rate,80,86,2026-08-12T09:30:00.000Z,2026-08-12T09:30:00.000Z,2026-08-12T09:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/346
ALR-0347,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0347,data-sync,P2,latency_p95,80,87,2026-08-12T09:40:00.000Z,2026-08-12T09:40:00.000Z,2026-08-12T09:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/347
ALR-0348,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0348,data-sync scheduler,P3,consumer_lag,80,88,2026-08-12T09:50:00.000Z,2026-08-12T09:50:00.000Z,2026-08-12T09:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/348
ALR-0349,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0349,Recovery case,P1,disk_usage,80,89,2026-08-12T10:00:00.000Z,2026-08-12T10:00:00.000Z,2026-08-12T10:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/349
ALR-0350,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0350,Java/Python Agent Runtime,P2,running_duration,80,90,2026-08-12T10:10:00.000Z,2026-08-12T10:10:00.000Z,2026-08-12T10:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/350
ALR-0351,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0351,RAG pipeline,P3,error_rate,80,91,2026-08-12T10:20:00.000Z,2026-08-12T10:20:00.000Z,2026-08-12T10:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/351
ALR-0352,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0352,Gateway/permission-admin,P1,latency_p95,80,92,2026-08-12T10:30:00.000Z,2026-08-12T10:30:00.000Z,2026-08-12T10:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/352
ALR-0353,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0353,审计存储,P2,consumer_lag,80,93,2026-08-12T10:40:00.000Z,2026-08-12T10:40:00.000Z,2026-08-12T10:40:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/353
ALR-0354,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0354,PostgreSQL/MinIO/配置,P3,disk_usage,80,94,2026-08-12T10:50:00.000Z,2026-08-12T10:50:00.000Z,2026-08-12T10:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/354
ALR-0355,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0355,Gateway/Provider/连接器,P1,running_duration,80,95,2026-08-12T11:00:00.000Z,2026-08-12T11:00:00.000Z,2026-08-12T11:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/355
ALR-0356,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0356,Compose/Kubernetes,P2,error_rate,80,96,2026-08-12T11:10:00.000Z,2026-08-12T11:10:00.000Z,2026-08-12T11:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/356
ALR-0357,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0357,日志管线,P3,latency_p95,80,97,2026-08-12T11:20:00.000Z,2026-08-12T11:20:00.000Z,2026-08-12T11:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/357
ALR-0358,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0358,告警通道,P1,consumer_lag,80,98,2026-08-12T11:30:00.000Z,2026-08-12T11:30:00.000Z,2026-08-12T11:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/358
ALR-0359,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0359,全部节点,P2,disk_usage,80,99,2026-08-12T11:40:00.000Z,2026-08-12T11:40:00.000Z,2026-08-12T11:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/359
ALR-0360,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0360,变更服务,P3,running_duration,80,100,2026-08-12T11:50:00.000Z,2026-08-12T11:50:00.000Z,2026-08-12T11:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/360
ALR-0361,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0361,Gateway 与全部后端服务,P1,error_rate,80,81,2026-08-12T12:00:00.000Z,2026-08-12T12:00:00.000Z,2026-08-12T12:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/361
ALR-0362,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0362,主 topic、retry、DLT,P2,latency_p95,80,82,2026-08-12T12:10:00.000Z,2026-08-12T12:10:00.000Z,2026-08-12T12:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/362
ALR-0363,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0363,PostgreSQL,P3,consumer_lag,80,83,2026-08-12T12:20:00.000Z,2026-08-12T12:20:00.000Z,2026-08-12T12:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/363
ALR-0364,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0364,ai_memory schema,P1,disk_usage,80,84,2026-08-12T12:30:00.000Z,2026-08-12T12:30:00.000Z,2026-08-12T12:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/364
ALR-0365,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0365,Redis,P2,running_duration,80,85,2026-08-12T12:40:00.000Z,2026-08-12T12:40:00.000Z,2026-08-12T12:40:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/365
ALR-0366,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0366,MinIO,P3,error_rate,80,86,2026-08-12T12:50:00.000Z,2026-08-12T12:50:00.000Z,2026-08-12T12:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/366
ALR-0367,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0367,data-sync,P1,latency_p95,80,87,2026-08-12T13:00:00.000Z,2026-08-12T13:00:00.000Z,2026-08-12T13:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/367
ALR-0368,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0368,data-sync scheduler,P2,consumer_lag,80,88,2026-08-12T13:10:00.000Z,2026-08-12T13:10:00.000Z,2026-08-12T13:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/368
ALR-0369,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0369,Recovery case,P3,disk_usage,80,89,2026-08-12T13:20:00.000Z,2026-08-12T13:20:00.000Z,2026-08-12T13:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/369
ALR-0370,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0370,Java/Python Agent Runtime,P1,running_duration,80,90,2026-08-12T13:30:00.000Z,2026-08-12T13:30:00.000Z,2026-08-12T13:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/370
ALR-0371,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0371,RAG pipeline,P2,error_rate,80,91,2026-08-12T13:40:00.000Z,2026-08-12T13:40:00.000Z,2026-08-12T13:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/371
ALR-0372,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0372,Gateway/permission-admin,P3,latency_p95,80,92,2026-08-12T13:50:00.000Z,2026-08-12T13:50:00.000Z,2026-08-12T13:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/372
ALR-0373,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0373,审计存储,P1,consumer_lag,80,93,2026-08-12T14:00:00.000Z,2026-08-12T14:00:00.000Z,2026-08-12T14:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/373
ALR-0374,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0374,PostgreSQL/MinIO/配置,P2,disk_usage,80,94,2026-08-12T14:10:00.000Z,2026-08-12T14:10:00.000Z,2026-08-12T14:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/374
ALR-0375,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0375,Gateway/Provider/连接器,P3,running_duration,80,95,2026-08-12T14:20:00.000Z,2026-08-12T14:20:00.000Z,2026-08-12T14:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/375
ALR-0376,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0376,Compose/Kubernetes,P1,error_rate,80,96,2026-08-12T14:30:00.000Z,2026-08-12T14:30:00.000Z,2026-08-12T14:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/376
ALR-0377,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0377,日志管线,P2,latency_p95,80,97,2026-08-12T14:40:00.000Z,2026-08-12T14:40:00.000Z,2026-08-12T14:40:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/377
ALR-0378,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0378,告警通道,P3,consumer_lag,80,98,2026-08-12T14:50:00.000Z,2026-08-12T14:50:00.000Z,2026-08-12T14:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/378
ALR-0379,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0379,全部节点,P1,disk_usage,80,99,2026-08-12T15:00:00.000Z,2026-08-12T15:00:00.000Z,2026-08-12T15:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/379
ALR-0380,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0380,变更服务,P2,running_duration,80,100,2026-08-12T15:10:00.000Z,2026-08-12T15:10:00.000Z,2026-08-12T15:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/380
